date,pnl_pts,ret_pct_of_base
2015-01-09,35.099999999998545,0.00035099999999998544
2015-01-12,39.04999999999927,0.00039049999999999274
2015-01-13,-31.5,-0.000315
2015-01-14,-27.299999999999272,-0.0002729999999999927
2015-01-15,15.649999999999636,0.00015649999999999635
2015-01-19,-7.950000000000728,-7.950000000000727e-05
2015-01-20,25.200000000000728,0.00025200000000000726
2015-01-21,-22.0,-0.00022
2015-01-22,-16.849999999998545,-0.00016849999999998545
2015-01-23,-32.79999999999927,-0.00032799999999999274
2015-01-27,-48.600000000000364,-0.00048600000000000363
2015-01-28,-16.700000000000728,-0.00016700000000000728
2015-01-29,-39.350000000000364,-0.00039350000000000366
2015-01-30,108.20000000000073,0.0010820000000000072
2015-02-02,-35.349999999998545,-0.00035349999999998544
2015-02-03,46.80000000000291,0.0004680000000000291
2015-02-04,55.400000000001455,0.0005540000000000146
2015-02-05,70.79999999999927,0.0007079999999999927
2015-02-06,-33.899999999999636,-0.00033899999999999637
2015-02-09,52.099999999998545,0.0005209999999999855
2015-02-10,-3.9499999999989086,-3.949999999998909e-05
2015-02-11,-18.5,-0.000185
2015-02-12,-34.75,-0.0003475
2015-02-13,45.0,0.00045
2015-02-16,-36.100000000000364,-0.0003610000000000036
2015-02-18,20.80000000000109,0.0002080000000000109
2015-02-19,43.39999999999782,0.0004339999999999782
2015-02-20,22.0,0.00022
2015-02-23,-28.5,-0.000285
2015-02-24,-28.75,-0.0002875
2015-02-25,-31.899999999999636,-0.00031899999999999637
2015-02-26,55.19999999999891,0.0005519999999999891
2015-02-27,-34.04999999999927,-0.0003404999999999927
2015-02-28,-23.149999999999636,-0.00023149999999999636
2015-03-02,-37.05000000000109,-0.0003705000000000109
2015-03-03,32.850000000000364,0.00032850000000000365
2015-03-04,99.59999999999854,0.0009959999999999854
2015-03-05,-30.649999999999636,-0.00030649999999999634
2015-03-09,71.10000000000036,0.0007110000000000036
2015-03-10,-34.95000000000073,-0.0003495000000000073
2015-03-11,-25.649999999999636,-0.00025649999999999637
2015-03-12,4.399999999999636,4.399999999999636e-05
2015-03-13,70.29999999999927,0.0007029999999999927
2015-03-17,-23.05000000000109,-0.00023050000000001092
2015-03-18,19.049999999999272,0.00019049999999999273
