date,pnl_pts,ret_pct_of_base
2015-01-09,-15.849999999998545,-0.00015849999999998545
2015-01-12,39.04999999999927,0.00039049999999999274
2015-01-13,-17.399999999999636,-0.00017399999999999637
2015-01-14,-27.299999999999272,-0.0002729999999999927
2015-01-15,15.649999999999636,0.00015649999999999635
2015-01-20,-10.049999999999272,-0.00010049999999999273
2015-01-21,-19.75,-0.0001975
2015-01-22,-9.049999999999272,-9.049999999999273e-05
2015-01-23,-27.899999999999636,-0.0002789999999999964
2015-01-27,-48.600000000000364,-0.00048600000000000363
2015-01-28,-15.399999999999636,-0.00015399999999999637
2015-01-29,-31.049999999999272,-0.00031049999999999275
2015-01-30,71.29999999999927,0.0007129999999999927
2015-02-02,-30.399999999999636,-0.0003039999999999964
2015-02-03,28.80000000000291,0.0002880000000000291
2015-02-04,45.0,0.00045
2015-02-05,54.70000000000073,0.0005470000000000072
2015-02-06,-22.299999999999272,-0.00022299999999999274
2015-02-09,-15.699999999998909,-0.0001569999999999891
2015-02-10,38.900000000001455,0.00038900000000001455
2015-02-11,-13.949999999998909,-0.00013949999999998908
2015-02-12,52.5,0.000525
2015-02-13,38.70000000000073,0.0003870000000000073
2015-02-16,-19.149999999999636,-0.00019149999999999636
2015-02-18,22.899999999999636,0.00022899999999999635
2015-02-19,-12.0,-0.00012
2015-02-20,36.95000000000073,0.0003695000000000073
2015-02-23,-20.5,-0.000205
2015-02-24,-28.75,-0.0002875
2015-02-25,-14.850000000000364,-0.00014850000000000364
2015-02-26,66.40000000000146,0.0006640000000000145
2015-02-27,-27.75,-0.0002775
2015-02-28,-23.149999999999636,-0.00023149999999999636
2015-03-02,-29.200000000000728,-0.00029200000000000726
2015-03-03,-35.75,-0.0003575
2015-03-04,69.59999999999854,0.0006959999999999855
2015-03-05,-18.350000000000364,-0.00018350000000000365
2015-03-09,78.89999999999964,0.0007889999999999964
2015-03-10,-34.95000000000073,-0.0003495000000000073
2015-03-11,-17.399999999999636,-0.00017399999999999637
2015-03-12,-15.599999999998545,-0.00015599999999998544
2015-03-13,55.5,0.000555
2015-03-17,-16.80000000000109,-0.00016800000000001091
2015-03-18,19.049999999999272,0.00019049999999999273
2015-03-19,-19.649999999999636,-0.00019649999999999637
2015-03-20,26.5,0.000265
2015-03-23,32.70000000000073,0.0003270000000000073
2015-03-24,38.30000000000291,0.0003830000000000291
2015-03-25,23.75,0.0002375
2015-03-26,58.70000000000073,0.0005870000000000073
2015-03-27,16.649999999999636,0.00016649999999999635
2015-03-30,-13.850000000000364,-0.00013850000000000364
2015-03-31,-22.350000000000364,-0.00022350000000000364
2015-04-01,-24.099999999998545,-0.00024099999999998545
2015-04-06,-20.599999999998545,-0.00020599999999998544
2015-04-07,-11.600000000000364,-0.00011600000000000363
2015-04-08,-8.700000000000728,-8.700000000000728e-05
2015-04-09,28.399999999997817,0.00028399999999997817
2015-04-10,-19.049999999999272,-0.00019049999999999273
2015-04-13,-33.54999999999927,-0.0003354999999999927
2015-04-15,61.20000000000073,0.0006120000000000073
2015-04-16,51.400000000001455,0.0005140000000000146
2015-04-17,-20.850000000000364,-0.00020850000000000363
2015-04-20,95.5,0.000955
2015-04-21,40.0,0.0004
2015-04-22,-32.899999999999636,-0.00032899999999999634
2015-04-23,-22.799999999999272,-0.00022799999999999272
2015-04-24,91.79999999999927,0.0009179999999999927
2015-04-27,62.39999999999782,0.0006239999999999782
2015-04-28,59.599999999998545,0.0005959999999999854
2015-04-29,-23.549999999999272,-0.00023549999999999271
2015-04-30,-10.0,-0.0001
2015-05-04,43.79999999999927,0.0004379999999999927
2015-05-05,-31.0,-0.00031
2015-05-06,68.19999999999709,0.0006819999999999709
2015-05-07,-32.05000000000018,-0.00032050000000000183
2015-05-08,22.200000000000728,0.00022200000000000727
2015-05-11,-9.300000000001091,-9.300000000001092e-05
2015-05-12,112.75000000000091,0.0011275000000000091
2015-05-13,-69.65000000000055,-0.0006965000000000055
2015-05-14,-85.75000000000091,-0.0008575000000000091
2015-05-15,-42.79999999999927,-0.00042799999999999273
2015-05-18,44.29999999999927,0.0004429999999999927
2015-05-19,-20.599999999998545,-0.00020599999999998544
2015-05-20,-1.0999999999985448,-1.0999999999985448e-05
2015-05-21,-27.0,-0.00027
2015-05-22,37.900000000001455,0.0003790000000000145
2015-05-25,-18.850000000000364,-0.00018850000000000363
2015-05-26,35.60000000000218,0.0003560000000000218
2015-05-27,-20.450000000000728,-0.00020450000000000727
2015-05-28,-17.649999999999636,-0.00017649999999999638
2015-05-29,40.79999999999927,0.00040799999999999273
2015-06-01,-23.549999999999272,-0.00023549999999999271
2015-06-02,49.0,0.00049
2015-06-03,72.79999999999927,0.0007279999999999928
2015-06-04,-16.050000000000182,-0.00016050000000000181
2015-06-05,-18.150000000000546,-0.00018150000000000547
2015-06-08,54.19999999999891,0.0005419999999999891
2015-06-09,-19.449999999999818,-0.00019449999999999817
2015-06-10,33.349999999999454,0.00033349999999999455
2015-06-11,32.099999999998545,0.00032099999999998547
2015-06-12,-22.0,-0.00022
2015-06-15,22.599999999999454,0.00022599999999999454
2015-06-16,-23.549999999999272,-0.00023549999999999271
2015-06-17,24.899999999999636,0.00024899999999999635
2015-06-18,45.29999999999927,0.00045299999999999274
2015-06-19,23.0,0.00023
2015-06-22,36.400000000001455,0.00036400000000001454
2015-06-23,-6.0,-6e-05
2015-06-24,-23.450000000000728,-0.00023450000000000727
2015-06-25,53.400000000001455,0.0005340000000000145
2015-06-26,35.400000000001455,0.00035400000000001457
2015-06-29,-28.94999999999891,-0.0002894999999999891
2015-06-30,-35.399999999999636,-0.00035399999999999635
2015-07-01,36.5,0.000365
2015-07-02,-30.55000000000109,-0.0003055000000000109
2015-07-03,37.25,0.0003725
2015-07-06,92.70000000000073,0.0009270000000000072
2015-07-07,-26.049999999999272,-0.0002604999999999927
2015-07-08,-21.200000000000728,-0.00021200000000000727
2015-07-09,33.75,0.0003375
2015-07-10,-22.05000000000109,-0.00022050000000001092
2015-07-13,-30.25,-0.0003025
2015-07-14,-28.30000000000109,-0.0002830000000000109
2015-07-15,38.5,0.000385
2015-07-16,31.599999999998545,0.00031599999999998545
2015-07-17,-9.600000000000364,-9.600000000000363e-05
2015-07-20,-34.399999999999636,-0.0003439999999999964
2015-07-21,-34.44999999999891,-0.0003444999999999891
2015-07-22,32.900000000001455,0.00032900000000001456
2015-07-23,-16.450000000000728,-0.00016450000000000728
2015-07-24,39.649999999999636,0.00039649999999999636
2015-07-27,62.10000000000218,0.0006210000000000218
2015-07-28,-22.100000000000364,-0.00022100000000000364
2015-07-29,-29.0,-0.00029
2015-07-30,23.0,0.00023
2015-07-31,50.099999999998545,0.0005009999999999854
2015-08-03,-10.5,-0.000105
2015-08-04,55.10000000000218,0.0005510000000000218
2015-08-05,-1.9500000000007276,-1.9500000000007277e-05
2015-08-06,-26.649999999999636,-0.00026649999999999634
2015-08-07,-19.149999999999636,-0.00019149999999999636
2015-08-10,28.299999999999272,0.00028299999999999273
2015-08-11,46.55000000000109,0.00046550000000001094
2015-08-12,54.899999999999636,0.0005489999999999963
2015-08-13,-51.04999999999927,-0.0005104999999999927
2015-08-14,-18.600000000000364,-0.00018600000000000363
2015-08-17,46.400000000001455,0.00046400000000001453
2015-08-18,-10.200000000000728,-0.00010200000000000728
2015-08-19,27.200000000000728,0.00027200000000000726
2015-08-20,-18.5,-0.000185
2015-08-21,-58.650000000001455,-0.0005865000000000145
2015-08-24,132.5,0.001325
2015-08-25,73.29999999999927,0.0007329999999999928
2015-08-26,-79.05000000000018,-0.0007905000000000018
2015-08-27,-36.850000000000364,-0.00036850000000000364
2015-08-28,-15.5,-0.000155
2015-08-31,-44.849999999999454,-0.00044849999999999453
2015-09-01,-23.849999999999454,-0.00023849999999999455
2015-09-02,56.5,0.000565
2015-09-03,-14.099999999999454,-0.00014099999999999454
2015-09-04,111.0,0.00111
2015-09-07,-44.350000000000364,-0.0004435000000000036
2015-09-08,109.20000000000073,0.0010920000000000072
2015-09-09,-18.899999999999636,-0.00018899999999999635
2015-09-10,-36.45000000000073,-0.0003645000000000073
2015-09-11,67.0,0.00067
2015-09-14,-40.95000000000073,-0.0004095000000000073
2015-09-15,-22.5,-0.000225
2015-09-16,-17.25,-0.0001725
2015-09-18,29.0,0.00029
2015-09-21,44.70000000000073,0.0004470000000000073
2015-09-22,-16.100000000000364,-0.00016100000000000364
2015-09-23,-22.199999999999818,-0.00022199999999999819
2015-09-24,-20.25,-0.0002025
2015-09-28,59.850000000000364,0.0005985000000000037
2015-09-29,-24.300000000000182,-0.00024300000000000181
2015-09-30,-28.399999999999636,-0.0002839999999999964
2015-10-01,42.20000000000073,0.0004220000000000073
2015-10-05,64.80000000000109,0.0006480000000000109
2015-10-06,-6.650000000000546,-6.650000000000545e-05
2015-10-07,31.899999999999636,0.00031899999999999637
2015-10-08,32.94999999999982,0.0003294999999999982
2015-10-09,-26.899999999999636,-0.00026899999999999635
2015-10-12,59.20000000000073,0.0005920000000000072
2015-10-13,-19.5,-0.000195
2015-10-14,-11.050000000000182,-0.00011050000000000182
2015-10-15,15.050000000000182,0.00015050000000000182
2015-10-16,-28.80000000000109,-0.0002880000000000109
2015-10-19,-20.80000000000109,-0.0002080000000000109
2015-10-20,-17.799999999999272,-0.00017799999999999273
2015-10-21,-22.69999999999891,-0.0002269999999999891
2015-10-23,-16.049999999999272,-0.00016049999999999273
2015-10-26,40.900000000001455,0.00040900000000001455
2015-10-27,-8.450000000000728,-8.450000000000727e-05
2015-10-28,-25.099999999999454,-0.00025099999999999455
2015-10-29,52.399999999999636,0.0005239999999999964
2015-10-30,-30.449999999999818,-0.0003044999999999982
2015-11-02,31.399999999999636,0.00031399999999999636
2015-11-03,-15.449999999999818,-0.00015449999999999817
2015-11-04,-11.049999999999272,-0.00011049999999999272
2015-11-05,39.29999999999927,0.00039299999999999275
2015-11-06,-29.400000000000546,-0.00029400000000000547
2015-11-09,67.19999999999891,0.0006719999999999891
2015-11-10,-13.350000000000364,-0.00013350000000000362
2015-11-13,-8.449999999999818,-8.449999999999818e-05
2015-11-16,-19.650000000000546,-0.00019650000000000545
2015-11-17,31.899999999999636,0.00031899999999999637
2015-11-18,-16.350000000000364,-0.00016350000000000365
2015-11-19,-14.700000000000728,-0.0001470000000000073
2015-11-20,-13.25,-0.0001325
2015-11-23,-18.75,-0.0001875
2015-11-24,-9.0,-9e-05
2015-11-26,26.800000000000182,0.0002680000000000018
2015-11-27,-20.550000000000182,-0.00020550000000000182
2015-11-30,-17.050000000000182,-0.0001705000000000018
2015-12-01,-11.200000000000728,-0.00011200000000000728
2015-12-02,22.599999999998545,0.00022599999999998544
2015-12-03,-16.350000000000364,-0.00016350000000000365
2015-12-04,-23.050000000000182,-0.0002305000000000018
2015-12-07,26.0,0.00026
2015-12-08,-17.449999999999818,-0.00017449999999999817
